,availability_30,availability_60,availability_90,availability_365
35989,23,53,83,358
35990,30,60,90,365
35991,4,32,32,272
35992,5,33,63,153
35993,26,56,86,113
35994,0,12,42,316
35995,19,49,79,169
35996,20,50,72,335
35997,5,7,37,311
36000,4,4,4,221
36001,16,45,75,75
36002,6,6,6,26
36005,0,0,15,104
36006,3,33,62,62
36014,0,18,48,227
36017,13,43,66,217
36018,5,5,5,5
36019,1,1,6,227
36020,4,4,4,4
36021,19,49,79,79
36025,8,36,66,329
36029,14,44,74,196
36034,3,15,15,140
36039,17,20,20,176
36041,0,0,0,95
36042,0,10,10,10
36043,2,32,62,325
36044,30,60,90,365
36045,0,0,0,18
36046,6,6,6,43
36047,20,50,80,355
36048,2,32,62,337
36052,16,34,64,339
36054,14,44,74,297
36055,8,38,67,67
36056,7,13,13,13
36057,19,49,79,353
36058,9,22,31,37
36059,0,0,0,0
36060,18,41,41,41
36062,23,52,52,52
36063,27,27,56,146
36064,24,54,84,358
36065,30,60,90,365
36066,0,0,0,94
36070,17,20,20,20
36071,1,31,60,207
36072,0,0,0,0
36073,0,0,2,277
36074,5,26,56,67
36075,30,60,90,365
36076,25,55,85,222
36077,15,45,75,350
36078,4,4,4,40
36079,2,32,62,337
36081,0,13,22,84
36084,20,47,77,348
36085,1,27,54,54
36086,0,17,47,199
36087,30,60,90,365
36088,13,43,73,161
36089,30,60,90,365
36091,5,12,12,198
36092,4,32,32,141
36093,4,15,20,227
36094,18,48,78,353
36096,5,5,7,46
36097,13,43,72,72
36100,22,52,82,323
36101,16,45,75,314
36102,0,0,0,0
36103,8,38,68,343
36104,14,44,74,349
36105,10,27,27,292
36107,11,41,71,346
36108,22,44,44,44
36109,30,60,69,69
36110,22,52,82,323
36111,0,0,5,7
36112,0,0,8,77
36113,0,0,0,119
36116,3,3,3,3
36117,14,44,74,295
36118,0,0,0,0
36120,1,31,61,250
36121,30,60,90,364
36123,25,55,85,360
36124,5,35,65,66
36125,28,58,88,363
36129,0,0,0,112
36131,0,0,5,279
36132,20,50,80,80
36133,1,1,1,6
36134,3,33,63,337
36135,30,60,90,365
36136,30,60,90,365
36137,30,60,90,362
36142,18,48,78,352
36144,5,35,64,64
36145,23,27,51,141
36146,30,60,90,364
36148,30,60,90,364
36149,13,43,73,348
36150,8,20,50,119
36151,30,60,90,364
36152,0,0,15,289
36154,0,2,32,307
36156,30,42,42,42
36157,4,34,64,338
36158,23,53,83,358
36159,0,0,0,124
36160,0,3,3,40
36161,5,5,5,130
36163,0,0,0,0
36164,0,0,4,279
36169,12,28,28,114
36170,0,2,32,306
36171,0,26,56,331
36172,0,18,18,287
36173,9,39,69,342
36175,0,0,0,0
36176,2,32,62,331
36178,0,21,51,326
36179,0,0,0,186
36180,0,0,0,122
36182,30,60,90,364
36184,30,60,90,365
36186,7,35,36,284
36189,14,44,74,348
36190,0,0,0,218
36191,30,60,90,364
36192,0,0,0,3
36194,0,0,0,0
36195,3,3,33,278
36196,18,48,78,353
36197,7,37,67,67
36198,30,60,90,365
36199,29,59,89,363
36200,0,0,0,64
36201,30,60,90,180
36203,16,46,75,349
36204,3,33,62,62
36205,30,60,90,365
36206,17,47,77,257
36207,1,29,58,58
36209,30,60,90,365
36211,0,1,31,31
36214,30,60,90,365
36216,18,48,78,351
36218,30,60,90,364
36219,25,55,85,360
36220,0,26,56,331
36221,0,0,3,3
36223,5,35,65,340
36224,19,49,79,354
36225,26,56,86,361
36226,23,53,83,358
36227,15,45,75,350
36228,18,48,78,353
36229,21,51,81,356
36231,14,44,74,349
36232,17,47,77,352
36233,16,46,76,351
36234,10,10,10,10
36235,21,51,81,356
36236,26,56,86,361
36237,0,17,33,198
36238,8,38,68,342
36239,2,32,62,336
36240,24,54,84,359
36241,3,3,3,3
36242,13,13,13,13
36243,0,24,51,51
36245,21,51,80,80
36246,30,60,90,365
36247,0,0,0,43
36248,27,57,87,356
36251,2,32,62,337
36252,0,0,5,280
36253,30,60,90,180
36254,29,59,89,364
36255,12,12,32,307
36257,2,32,62,337
36258,0,0,0,244
36259,30,60,90,365
36260,22,22,22,22
36261,0,0,24,24
36262,2,32,62,337
36263,16,44,74,349
36264,19,49,79,168
36265,12,42,72,347
36266,6,18,48,48
36267,11,31,52,268
36270,23,53,83,358
36272,29,59,89,364
36273,14,44,74,343
36274,2,22,29,215
36276,8,38,68,154
36277,4,34,64,338
36278,0,0,0,126
36279,1,31,61,330
36280,2,2,2,2
36281,3,33,63,338
36283,13,43,73,173
36284,19,49,79,348
36287,29,59,89,359
36288,16,46,76,350
36289,6,36,66,320
36291,9,39,69,293
36293,11,41,71,346
36294,3,26,56,331
36295,30,60,90,364
36296,1,4,4,111
36297,2,2,2,2
36298,28,58,88,363
36300,3,33,63,145
36301,19,49,78,78
36302,30,60,90,179
36304,29,59,89,364
36305,29,59,89,364
36309,0,0,0,0
36314,0,12,42,310
36315,0,30,60,329
36316,21,51,81,351
36317,19,49,79,354
36318,30,60,90,359
36319,30,60,90,359
36320,30,60,90,359
36321,1,22,52,327
36322,30,57,87,361
36323,16,46,76,350
36325,30,60,90,365
36326,0,0,0,253
36327,3,22,52,142
36328,1,6,9,9
36329,0,2,32,301
36331,6,32,62,333
36335,9,39,69,342
36336,0,0,0,187
36337,29,59,89,359
36338,30,60,90,365
36339,17,47,77,352
36340,9,39,69,342
36341,9,39,69,343
36342,0,4,34,308
36343,4,34,64,133
36347,21,51,81,356
36349,25,55,85,360
36350,6,6,6,6
36351,1,31,61,336
36352,16,29,29,29
36354,30,60,90,365
36355,21,51,81,356
36356,0,10,13,139
36357,9,39,69,342
36358,3,33,63,63
36359,5,14,44,307
36361,0,27,57,332
36363,25,55,85,360
36364,9,39,69,344
36365,14,42,72,347
36366,28,58,88,358
36367,0,0,0,31
36368,4,16,16,16
36370,21,51,81,260
36371,22,52,82,174
36372,19,49,79,320
36373,0,0,0,62
36374,19,49,79,320
36375,0,30,60,334
36376,29,59,89,364
36378,29,59,89,364
36379,22,52,82,323
36380,2,32,62,337
36381,29,59,89,364
36382,0,0,0,126
36383,19,49,79,320
36384,3,17,38,281
36385,0,30,60,334
36386,4,34,64,297
36389,24,28,28,217
36390,19,49,79,320
36391,4,23,53,328
36392,30,60,90,365
36393,17,47,77,126
36394,3,33,46,123
36395,8,16,41,41
36396,17,47,76,76
36397,28,58,88,332
36400,21,50,77,146
36402,22,52,82,172
36404,0,0,0,248
36405,1,1,1,1
36407,12,42,72,347
36408,0,19,48,48
36410,10,40,70,345
36411,0,0,0,142
36412,0,0,0,177
36413,9,12,24,299
36414,1,31,61,336
36415,3,8,38,313
36419,9,9,9,195
36420,26,56,86,266
36421,7,9,9,9
36423,11,41,71,344
36425,16,19,19,289
36426,10,39,69,344
36430,19,49,74,348
36431,14,14,41,41
36433,15,45,75,350
36434,10,12,12,12
36435,1,19,19,19
36439,3,33,63,151
36441,4,29,29,29
36442,25,51,51,51
36444,4,5,5,5
36447,23,53,83,358
36450,8,30,60,60
36451,3,33,63,337
36452,11,16,16,128
36453,9,36,66,341
36455,0,2,32,238
36458,15,21,51,325
36459,30,60,90,365
36460,26,56,86,360
36462,30,60,90,365
36464,16,36,66,341
36466,9,11,41,131
36467,30,60,90,365
36471,24,54,84,84
36472,0,0,0,0
36473,1,1,22,296
36474,30,60,90,365
36475,0,0,0,49
36476,30,60,90,364
36477,29,59,89,364
36478,15,45,75,350
36479,30,60,90,359
36481,29,59,89,364
36483,1,1,30,305
36486,30,60,90,179
36488,26,33,36,311
36489,0,30,60,334
36490,1,31,61,335
36491,20,40,40,40
36495,1,31,61,335
36496,30,60,90,365
36497,0,24,54,191
36498,5,35,62,332
36500,24,54,84,359
36501,0,0,14,103
36502,5,35,64,64
36503,2,31,61,336
36504,29,59,89,364
36505,15,38,68,68
36508,15,45,75,246
36509,22,52,82,357
36511,0,0,0,0
36512,19,49,79,354
36514,14,43,72,72
36515,2,31,31,31
36516,2,31,31,31
36520,0,0,0,0
36521,2,32,61,61
36522,0,0,0,109
36523,0,26,56,331
36526,0,28,58,58
36527,18,48,78,353
36528,11,40,63,337
36529,22,52,82,135
36530,16,46,76,280
36534,30,60,90,365
36535,0,5,35,125
36537,0,0,0,125
36539,17,47,77,352
36542,2,32,62,337
36544,28,58,88,362
36546,0,2,32,307
36547,16,30,50,264
36549,23,53,83,358
36551,24,54,84,359
36554,17,17,17,17
36555,27,47,50,50
36557,20,50,80,80
36558,1,31,61,89
36559,10,16,16,16
36560,29,59,89,364
36561,5,35,64,64
36562,26,56,86,361
36563,24,54,84,359
36566,11,41,71,71
36569,30,60,90,364
36570,10,38,38,38
36571,22,52,81,81
36572,20,50,80,354
36573,30,60,90,365
36575,0,0,21,296
36579,30,60,90,365
36581,0,13,13,260
36582,8,30,60,60
36583,3,33,63,246
36584,17,47,77,352
36585,29,30,30,90
36586,26,56,86,176
36587,13,41,71,71
36588,25,55,85,360
36589,20,50,80,169
36590,1,1,27,302
36593,30,60,90,365
36595,0,0,0,0
36596,0,0,0,246
36597,21,51,81,356
36598,24,54,84,173
36599,3,33,63,337
36600,0,18,48,323
36601,2,25,50,71
36602,26,56,86,176
36603,0,0,0,176
36604,9,38,68,342
36605,10,39,69,344
36606,13,43,73,73
36607,0,2,32,60
36609,14,44,74,348
36611,8,8,10,10
36612,28,58,88,268
36614,6,29,59,322
36616,24,54,84,359
36619,0,0,0,274
36621,2,25,55,82
36622,2,31,31,31
36623,27,57,87,267
36624,0,2,32,60
36625,17,47,77,352
36626,30,60,90,365
36627,0,26,56,56
36628,13,43,73,253
36629,22,52,82,357
36630,26,56,86,327
36631,0,5,6,187
36633,1,31,61,335
36634,0,3,18,18
36635,3,33,63,337
36636,30,60,90,364
36637,11,36,66,341
36639,0,28,58,241
36640,4,34,52,318
36641,7,37,67,335
36644,24,54,84,359
36647,19,49,78,78
36648,20,50,80,354
36650,26,56,86,361
36652,5,5,5,114
36656,25,48,78,352
36657,24,24,24,24
36659,25,53,53,53
36661,4,34,64,247
36662,11,41,71,161
36663,17,17,17,126
36665,14,23,41,41
36667,24,54,84,359
36669,11,41,61,335
36670,28,57,87,360
36671,16,46,76,256
36673,9,36,66,340
36675,14,44,74,349
36676,15,45,75,350
36677,28,58,88,363
36678,30,60,90,364
36679,9,13,41,225
36680,11,41,71,161
36683,13,17,17,17
36684,29,59,89,364
36685,9,29,59,149
36686,21,51,81,355
36688,24,54,84,359
36689,29,29,47,47
36690,26,56,86,266
36694,0,30,60,230
36696,29,59,89,364
36698,5,5,5,114
36699,0,2,32,59
36700,3,31,31,31
36701,27,57,87,357
36702,30,60,90,364
36707,30,60,90,365
36708,8,38,68,158
36709,30,60,90,365
36710,3,22,22,22
36712,30,60,90,364
36713,17,47,77,352
36714,0,3,33,307
36715,16,46,76,351
36716,27,32,54,144
36718,5,35,65,339
36719,0,27,57,332
36720,30,60,90,365
36721,30,60,90,364
36722,29,31,31,31
36723,0,29,59,334
36725,2,32,62,337
36726,0,26,56,331
36727,0,0,0,247
36728,22,52,82,171
36729,30,58,58,58
36731,29,59,89,364
36732,10,40,70,205
36733,15,42,72,347
36734,0,0,0,0
36735,0,0,0,257
36736,0,0,0,186
36737,26,56,86,361
36738,23,53,83,358
36739,29,40,70,345
36742,25,55,85,360
36744,9,35,65,333
36745,0,28,58,58
36748,18,48,78,78
36749,0,27,57,331
36750,0,7,37,312
36752,30,60,90,365
36753,30,60,90,364
36755,1,1,5,13
36757,30,60,90,365
36758,0,0,0,0
36759,2,31,31,31
36761,30,60,90,365
36762,18,48,77,77
36763,8,11,11,222
36764,30,60,90,365
36765,0,0,0,0
36766,30,60,90,365
36767,30,60,90,365
36768,30,60,90,365
36769,14,44,74,349
36770,0,0,0,187
36773,16,45,45,45
36774,16,45,45,45
36775,0,0,0,0
36776,30,60,90,365
36777,5,25,55,323
36780,0,0,4,4
36785,30,59,59,59
36787,18,48,78,353
36790,7,37,67,281
36791,28,28,28,28
36792,30,59,59,59
36798,4,4,4,46
36799,0,28,58,332
36800,2,6,6,143
36801,26,56,86,86
36803,8,38,68,158
36804,0,0,0,0
36805,11,41,71,345
36809,25,55,85,360
36812,16,16,16,16
36813,0,12,42,317
36814,0,0,0,209
36816,0,18,48,227
36817,20,38,38,38
36818,16,46,76,351
36819,4,4,4,46
36820,14,44,65,331
36821,17,47,76,76
36822,0,0,0,40
36823,7,23,53,323
36825,11,40,70,344
36826,2,32,62,334
36827,30,60,90,246
36830,11,40,40,40
36831,30,60,90,364
36832,0,0,0,0
36833,0,28,58,332
36835,30,60,90,364
36837,28,58,88,362
36838,30,60,90,365
36840,0,0,0,65
36841,9,9,9,9
36842,29,59,89,364
36844,23,53,83,357
36847,17,46,76,351
36848,0,0,0,70
36849,0,0,0,261
36850,29,59,89,364
36853,0,0,0,0
36854,23,53,83,83
36855,4,34,64,121
36856,2,4,34,124
36857,0,0,0,0
36858,29,59,89,364
36859,30,60,86,334
36861,9,37,57,147
36862,18,48,78,353
36863,13,43,73,163
36864,0,2,32,307
36865,18,48,78,353
36866,29,59,89,364
36867,30,60,90,365
36869,30,60,90,364
36872,27,57,87,177
36874,30,60,90,365
36875,0,20,50,325
36876,29,59,89,364
36877,29,59,89,364
36879,2,32,62,151
36883,1,30,60,334
36884,19,49,79,79
36886,9,39,69,159
36888,8,38,67,67
36891,24,54,84,359
36892,21,51,81,351
36893,7,13,13,13
36894,16,46,76,350
36895,0,25,55,329
36896,22,51,81,356
36898,0,0,0,0
36899,11,41,70,70
36900,18,48,78,352
36902,26,56,86,360
36903,1,6,6,14
36904,0,0,0,0
36906,0,27,57,332
36907,19,19,19,19
36908,23,53,83,110
36910,25,55,85,359
36911,7,37,67,247
36912,29,59,89,179
36913,3,33,63,337
36916,12,42,72,346
36917,0,0,0,232
36918,1,9,34,119
36922,0,0,0,0
36923,11,41,71,345
36924,3,33,63,337
36925,21,51,81,356
36928,21,51,81,356
36929,21,51,81,356
36930,1,4,34,124
36932,3,16,27,27
36933,1,31,61,336
36934,0,30,60,335
36935,13,43,73,343
36937,0,0,0,212
36938,17,47,77,352
36942,0,0,0,163
36943,13,43,73,347
36944,17,40,70,160
36945,11,11,11,116
36946,0,19,49,108
36947,8,24,54,289
36948,28,58,88,362
36949,30,60,89,89
36950,25,55,85,360
36951,21,21,28,112
36952,17,47,77,351
36953,30,60,90,364
36954,19,48,48,48
36955,14,44,74,349
36956,16,46,75,75
36957,28,58,88,363
36959,11,41,71,345
36960,6,36,66,334
36961,20,50,79,79
36962,22,52,82,357
36963,19,49,79,185
36964,0,0,0,0
36965,0,3,33,308
36966,0,30,60,334
36967,29,59,89,364
36969,16,46,76,351
36970,16,46,75,75
36971,24,54,84,359
36974,30,60,90,179
36975,29,59,89,364
36976,3,30,60,60
36977,12,42,72,99
36980,0,0,0,0
36982,26,55,85,85
36983,0,30,60,250
36984,0,0,3,94
36988,9,39,69,344
36989,30,60,90,364
36990,0,0,28,248
36992,0,28,58,116
36993,5,5,5,5
36994,0,16,46,321
36995,4,34,64,339
36996,0,0,0,210
36997,0,14,44,319
36998,1,1,1,103
36999,29,59,89,364
37001,0,0,21,295
37002,21,51,81,261
37005,30,60,90,365
37006,0,0,0,71
37007,6,19,36,185
37008,30,41,71,346
37010,30,60,90,365
37011,26,36,36,36
37012,25,55,85,360
37013,30,60,90,365
37014,30,60,90,365
37015,6,36,66,155
37016,25,53,83,354
37017,2,3,33,90
37018,30,35,65,339
37019,2,19,32,287
37020,14,42,42,105
37021,0,0,0,176
37024,2,23,53,291
37025,1,3,33,308
37026,20,50,80,170
37027,4,34,64,154
37028,13,13,32,306
37030,17,47,77,352
37031,11,41,71,346
37032,19,49,79,354
37033,3,33,59,59
37034,2,32,62,337
37035,2,32,62,329
37036,19,21,51,51
37037,9,39,63,314
37038,30,60,90,364
37039,30,60,90,180
37040,0,13,22,284
37042,30,60,89,89
37044,13,18,27,206
37045,10,40,70,159
37046,0,3,33,122
37048,30,60,90,180
37054,23,53,82,82
37057,24,54,84,359
37059,4,21,21,21
37062,20,50,80,80
37063,30,60,90,365
37065,0,4,34,308
37068,3,33,63,338
37070,8,8,24,80
37071,23,53,83,358
37073,4,4,4,4
37074,17,47,77,352
37075,9,16,16,16
37080,1,1,1,106
37081,18,48,60,60
37083,27,57,87,362
37084,30,31,31,31
37085,30,60,90,365
37086,30,60,90,365
37087,0,18,48,48
37089,21,51,81,171
37090,25,55,85,175
37091,9,39,69,69
37094,30,60,90,365
37095,30,60,90,365
37096,0,5,35,35
37098,26,56,86,361
37099,30,60,90,365
37100,0,0,14,289
37101,24,54,84,359
37102,29,59,89,179
37103,23,53,83,358
37104,0,0,0,0
37105,0,0,0,0
37107,27,57,87,177
37109,22,52,82,357
37110,0,0,0,0
37112,0,0,0,119
37113,0,23,53,328
37115,9,39,69,159
37116,29,59,89,89
37117,30,60,87,196
37118,27,57,87,87
37119,12,42,72,161
37120,0,0,0,126
37121,0,0,0,92
37122,3,33,63,337
37123,30,60,90,365
37124,4,34,64,339
37125,9,31,61,336
37127,27,57,87,87
37130,3,7,10,227
37131,6,36,66,341
37133,1,15,44,183
37134,3,33,63,337
37137,15,45,75,350
37139,29,59,89,364
37141,30,60,90,365
37143,14,44,46,46
37144,30,60,90,90
37146,15,41,71,338
37148,6,15,18,197
37149,17,47,77,352
37152,0,0,0,260
37154,0,30,60,329
37155,8,38,68,157
37157,30,60,90,365
37158,17,31,52,326
37159,9,26,53,307
37160,1,6,36,36
37161,5,33,63,338
37162,8,35,42,42
37166,5,34,64,154
37167,3,3,21,21
37168,4,33,62,62
37169,0,0,0,246
37170,0,0,0,95
37171,18,48,78,78
37172,10,40,70,160
37173,9,39,69,344
37175,15,45,75,350
37176,0,3,33,308
37181,0,25,25,25
37182,0,0,0,0
37185,9,39,69,343
37186,23,53,83,83
37189,20,47,77,256
37190,19,29,29,29
37191,30,60,90,364
37192,18,48,78,352
37193,25,55,56,235
37194,18,41,41,41
37196,0,0,0,0
37197,21,51,81,81
37198,16,46,76,76
37199,19,30,30,277
37201,19,47,47,295
37203,26,56,86,361
37206,11,41,71,323
37207,0,25,55,239
37208,20,47,77,352
37209,19,49,79,353
37212,0,12,42,317
37213,19,49,79,79
37214,0,15,45,320
37216,0,7,37,37
37218,29,59,89,364
37219,14,43,73,347
37222,7,34,64,339
37223,30,60,89,89
37224,21,51,81,81
37225,0,0,0,2
37226,5,5,5,224
37227,27,57,87,176
37228,25,36,42,42
37229,28,58,88,363
37230,8,35,65,245
37231,0,0,0,0
37232,13,40,65,339
37233,15,15,15,15
37236,13,43,73,348
37237,30,60,90,365
37238,0,22,25,58
37240,8,14,14,109
37242,22,52,82,357
37246,17,47,77,351
37247,23,53,83,358
37248,12,25,33,170
37249,0,0,3,3
37252,6,6,6,50
37254,21,51,81,356
37259,30,60,90,365
37260,30,60,90,365
37265,5,5,5,5
37266,12,42,72,161
37267,1,31,61,295
37268,17,40,40,287
37270,0,0,0,270
37271,9,29,59,333
37272,7,37,67,341
37274,3,33,63,147
37276,30,60,90,365
37279,0,0,4,213
37281,14,44,74,349
37283,14,44,74,349
37286,30,60,90,365
37289,0,27,57,332
37290,0,0,4,4
37291,12,40,40,40
37292,21,51,81,356
37293,20,50,72,335
37296,8,35,65,144
37297,14,40,44,133
37298,26,56,86,86
37299,24,54,84,206
37301,9,29,55,55
37302,30,60,90,365
37303,19,48,78,78
37305,7,7,15,73
37306,21,27,27,274
37307,26,56,86,86
37308,1,20,20,117
37309,30,60,90,365
37310,24,54,84,359
37311,4,9,9,94
37313,4,27,43,74
37314,20,25,25,181
37315,28,58,88,88
37316,26,56,86,86
37317,8,8,8,226
37319,0,30,60,335
37320,0,12,42,317
37321,12,12,17,291
37324,11,41,71,346
37325,29,59,89,363
37326,10,40,70,345
37327,3,6,6,225
37328,0,0,22,297
37329,22,30,59,59
37330,14,25,55,329
37331,25,55,85,278
37332,30,60,90,364
37333,15,45,75,350
37335,0,0,0,41
37336,27,57,86,86
37337,0,0,3,278
37338,0,15,18,18
37339,20,50,80,355
37340,5,35,65,340
37341,20,50,80,80
37344,0,30,60,334
37345,30,60,90,365
37346,10,29,29,29
37348,17,47,76,76
37349,3,30,30,30
37350,11,37,67,342
37352,29,59,89,89
37353,28,58,88,178
37354,8,38,68,321
37355,30,60,90,365
37356,11,41,71,345
37357,30,60,90,365
37358,19,49,79,354
37360,30,60,90,365
37364,3,14,14,14
37366,15,34,34,34
37367,7,34,34,34
37368,18,48,78,353
37369,0,22,52,326
37370,9,13,13,230
37371,24,54,84,359
37372,24,49,49,315
37373,0,0,0,226
37374,0,11,41,130
37375,20,21,21,21
37376,0,0,0,0
37377,11,41,71,251
37378,1,5,8,8
37379,30,60,90,365
37380,26,30,30,30
37381,26,30,30,30
37383,24,49,79,169
37384,14,43,43,43
37388,23,53,83,357
37391,15,45,52,316
37392,3,33,63,338
37393,9,32,62,331
37394,11,17,17,35
37396,14,44,51,315
37397,12,41,41,41
37398,26,51,81,261
37399,1,3,31,31
37400,9,39,69,344
37401,8,36,36,36
37402,15,45,74,74
37403,0,29,59,107
37404,30,60,90,365
37405,4,34,64,339
37406,21,51,81,81
37407,12,42,72,347
37410,0,30,60,150
37413,27,57,87,362
37414,17,41,71,251
37415,27,57,87,359
37417,27,57,87,362
37418,18,48,60,60
37419,0,30,60,329
37421,26,54,84,359
37422,30,60,90,365
37423,0,0,0,0
37424,9,39,69,249
37425,0,0,0,210
37428,10,40,70,345
37429,10,40,70,159
37430,17,47,77,352
37431,0,0,6,16
37432,26,56,86,86
37437,6,12,12,259
37439,26,56,86,361
37440,2,24,54,271
37441,18,30,60,335
37442,30,60,90,365
37444,8,29,59,314
37445,29,59,89,364
37446,14,44,74,74
37447,19,49,79,354
37448,6,36,66,341
37449,30,60,90,365
37450,0,27,57,146
37451,10,40,70,345
37453,1,12,26,154
37455,18,30,60,335
37456,28,58,88,146
37457,9,26,50,140
37459,30,60,90,365
37460,30,60,90,179
37461,26,56,86,361
37463,18,41,41,41
37464,0,17,36,109
37465,4,9,16,17
37466,14,44,70,70
37467,8,30,59,59
37468,0,30,60,335
37471,0,0,0,0
37472,15,45,75,350
37473,3,3,13,78
37474,30,60,90,365
37475,0,19,49,135
37477,6,36,66,341
37478,25,55,85,359
37480,18,48,78,353
37482,14,31,45,45
37483,11,11,34,34
37484,22,52,82,357
37485,12,41,71,346
37486,23,53,83,358
37494,0,0,0,224
37495,10,40,69,69
37496,8,38,68,68
37497,18,48,78,353
37498,0,0,0,0
37500,26,31,61,335
37501,20,50,80,355
37503,20,36,36,36
37504,0,0,0,187
37505,21,51,81,355
37506,25,55,85,360
37509,0,0,3,278
37510,0,0,3,278
37511,29,59,89,364
37513,0,0,13,288
37515,22,22,22,282
37517,3,33,63,338
37518,6,36,66,155
37519,2,30,30,188
37520,27,57,87,362
37521,12,42,72,347
37523,25,55,85,359
37524,29,59,89,364
37526,1,30,33,308
37527,1,1,6,281
37530,0,1,31,211
37531,16,46,76,351
37532,4,34,64,287
37533,26,56,86,361
37534,27,57,87,174
37535,0,29,59,334
37538,0,0,0,84
37539,21,51,81,81
37541,30,60,90,365
37542,2,5,5,252
37543,30,60,90,365
37544,18,31,61,61
37545,27,57,87,174
37549,0,0,0,34
37550,28,58,88,363
37552,9,39,69,344
37553,27,57,87,177
37555,0,21,21,85
37556,21,51,81,168
37558,27,57,87,174
37559,21,51,81,81
37560,18,41,41,41
37561,28,58,88,88
37563,13,42,72,347
37564,30,60,90,365
37565,0,22,52,139
37566,30,60,90,365
37567,27,57,87,174
37569,19,49,79,166
37570,8,35,65,332
37571,27,57,87,361
37572,11,41,71,161
37573,0,12,42,132
37574,22,37,37,81
37575,19,49,79,354
37576,0,0,0,0
37577,0,0,0,29
37578,2,14,40,40
37581,30,60,90,268
37583,23,53,83,83
37584,16,39,39,39
37585,0,11,41,41
37586,28,58,88,88
37587,6,16,16,16
37588,25,55,85,85
37590,11,41,71,346
37591,25,55,85,85
37592,0,0,0,0
37593,16,46,76,350
37594,1,12,42,317
37595,24,54,84,359
37596,21,51,81,81
37597,22,51,81,171
37599,29,59,89,364
37601,21,50,80,355
37602,0,0,0,81
37603,30,60,90,365
37604,4,32,48,48
37605,0,0,28,303
37606,28,58,88,178
37607,0,1,31,31
37609,27,57,87,87
37611,30,60,90,364
37612,19,26,56,330
37616,2,2,2,2
37617,30,60,90,365
37618,0,0,0,94
37620,30,58,58,306
37621,0,0,0,218
37622,0,0,0,96
37623,0,28,58,333
37626,6,6,6,69
37627,1,25,55,145
37629,2,20,50,304
37630,4,19,32,284
37635,0,22,46,102
37636,0,0,0,0
37637,16,46,76,351
37638,13,43,73,348
37640,30,60,90,365
37641,16,46,76,350
37642,23,53,83,83
37643,30,60,90,365
37644,0,25,55,330
37645,21,49,49,49
37646,21,51,81,356
37647,22,52,82,169
37648,27,57,87,174
37649,21,39,39,219
37651,6,34,64,338
37652,4,23,53,143
37653,28,58,88,88
37654,19,49,79,79
37655,30,60,90,365
37658,26,56,86,176
37659,2,11,11,11
37660,0,0,0,0
37661,30,60,90,364
37662,30,60,90,365
37663,6,36,65,65
37664,26,56,86,361
37665,3,8,23,298
37666,15,43,46,46
37667,0,2,2,29
37668,30,60,90,364
37670,28,58,88,363
37671,0,0,0,61
37672,0,0,7,7
37673,10,38,68,68
37675,6,30,39,313
37677,22,52,82,263
37678,26,56,86,360
37679,15,45,74,74
37680,3,25,55,330
37684,15,45,75,339
37685,27,57,87,362
37686,17,47,77,352
37687,20,50,79,79
37688,0,0,0,88
37689,18,48,77,256
37691,8,9,9,9
37693,30,60,90,365
37694,30,60,90,365
37695,20,50,80,350
37696,3,33,63,152
37697,3,30,60,60
37701,0,3,33,123
37702,21,51,81,171
37703,29,32,32,190
37704,29,59,89,363
37705,30,60,90,180
37706,2,32,59,59
37707,30,60,90,364
37708,15,45,75,349
37709,18,18,39,39
37710,30,60,90,180
37711,21,51,81,356
37714,6,34,64,339
37715,3,33,63,338
37716,21,51,81,356
37718,0,0,0,44
37719,13,43,73,180
37720,21,51,81,356
37721,15,15,15,202
37722,4,9,9,9
37724,10,40,70,97
37725,24,54,84,174
37726,28,58,88,363
37728,24,54,84,359
37729,30,60,90,365
37730,0,0,0,247
37732,20,50,80,354
37733,19,47,77,352
37734,8,8,8,8
37735,29,59,89,364
37736,11,11,11,11
37737,2,2,2,2
37738,0,0,0,40
37739,0,0,4,184
37740,6,36,48,228
37741,30,60,90,364
37743,24,54,84,84
37744,30,60,90,364
37745,20,49,79,169
37747,8,38,68,68
37748,0,0,0,153
37749,13,43,52,231
37750,19,49,79,353
37751,30,60,90,365
37752,8,38,68,331
37753,3,8,38,312
37754,12,12,17,291
37755,30,60,90,364
37756,17,23,52,52
37757,0,2,31,31
37758,28,58,88,88
37759,20,50,80,80
37763,22,52,82,172
37764,7,32,62,317
37765,30,60,90,365
37766,0,0,0,0
37767,20,50,80,80
37768,3,18,48,48
37769,23,53,83,173
37770,12,42,72,323
37771,3,3,3,3
37772,29,59,89,364
37773,8,19,49,139
37775,9,9,9,9
37776,15,45,75,75
37777,27,57,87,362
37778,1,1,20,20
37779,15,45,75,350
37780,19,49,79,168
37783,0,16,38,67
37784,9,9,9,9
37786,14,44,74,349
37789,13,13,13,13
37790,21,50,80,354
37791,30,60,90,90
37792,19,49,79,348
37793,30,60,90,364
37794,0,0,3,278
37795,0,0,3,278
37796,14,14,14,14
37797,12,39,60,318
37798,10,38,43,317
37800,0,0,3,278
37801,0,0,4,279
37802,0,0,3,278
37803,0,0,3,278
37804,0,0,3,278
