,availability_30,availability_60,availability_90,availability_365
10045,0,0,0,0
10048,0,0,12,198
10053,0,0,4,4
10054,1,21,23,226
10058,20,50,75,350
10059,1,30,60,62
10061,25,55,85,360
10062,3,7,18,130
10063,6,31,61,311
10064,16,46,74,254
10066,0,0,0,0
10067,6,36,66,156
10068,0,0,0,0
10072,0,2,32,307
10074,5,12,14,14
10080,0,0,0,0
10081,0,0,0,0
10082,0,0,0,157
10083,0,0,0,0
10084,0,0,0,0
10086,0,0,0,0
10087,0,0,0,247
10089,30,60,90,365
10090,1,31,61,61
10091,0,0,0,0
10092,0,0,0,0
10093,2,4,12,12
10095,0,0,0,0
10096,16,46,76,166
10098,0,0,0,0
10100,0,0,0,0
10102,0,0,0,0
10106,9,39,69,69
10108,0,0,0,0
10112,0,0,0,0
10115,6,25,55,145
10116,5,23,53,305
10119,20,27,31,306
10122,2,13,13,13
10123,0,0,0,0
10127,0,0,0,0
10128,0,0,0,0
10131,0,1,31,98
10132,24,54,84,174
10134,0,0,0,27
10135,1,1,9,35
10136,12,42,71,71
10138,24,24,24,24
10140,15,45,75,350
10142,0,0,0,0
10144,11,14,14,111
10145,0,0,0,87
10146,0,0,0,0
10147,0,1,1,22
10149,0,19,49,324
10150,14,44,74,164
10151,12,17,17,219
10152,8,8,8,71
10155,0,0,0,0
10156,0,0,0,0
10157,0,0,0,0
10158,7,37,67,342
10161,2,19,31,134
10163,11,39,69,343
10165,0,0,0,0
10169,0,0,0,0
10172,1,5,12,161
10173,0,0,0,0
10175,7,32,32,32
10177,29,59,89,179
10178,0,0,0,0
10180,4,31,57,272
10182,6,18,48,48
10185,0,0,0,0
10187,0,0,0,0
10188,0,24,48,283
10190,30,60,90,90
10192,0,0,0,0
10193,0,0,0,0
10195,0,29,59,334
10197,2,2,2,2
10198,0,0,0,0
10199,30,60,90,180
10200,0,0,0,270
10202,0,0,0,0
10204,11,32,62,337
10205,0,0,0,0
10206,0,0,4,279
10207,23,53,83,344
10209,5,30,60,331
10210,13,13,23,298
10211,6,21,51,86
10214,4,31,53,309
10218,0,0,0,0
10219,7,35,65,246
10221,0,0,0,0
10222,16,46,75,75
10223,0,0,0,0
10224,0,0,0,0
10225,16,46,76,255
10226,0,0,0,0
10227,25,55,85,85
10228,0,1,31,121
10229,12,42,72,252
10231,0,0,0,0
10232,0,0,0,0
10233,0,0,0,0
10234,11,17,20,110
10235,7,18,48,322
10238,10,40,70,345
10241,0,0,4,93
10242,6,6,14,260
10245,0,2,2,252
10254,29,59,89,364
10257,0,0,0,0
10258,1,1,1,1
10259,0,0,0,51
10261,0,0,0,0
10262,11,41,71,161
10263,4,7,16,206
10264,0,0,0,0
10265,1,27,47,309
10266,13,43,73,163
10267,0,0,0,0
10269,5,35,65,154
10270,7,10,10,10
10275,0,1,31,306
10276,0,0,0,0
10279,0,0,0,0
10285,2,12,20,192
10286,0,9,34,43
10287,0,0,0,0
10288,0,6,18,28
10290,6,28,28,28
10293,1,20,41,41
10297,2,7,13,44
10298,0,0,0,0
10299,12,23,23,69
10301,0,0,0,0
10304,2,2,2,34
10305,0,0,0,0
10312,1,1,10,106
10314,16,46,76,166
10315,0,0,0,0
10316,0,0,0,0
10317,9,15,15,188
10320,0,19,49,139
10321,0,0,0,0
10322,0,26,56,330
10323,0,0,0,0
10327,1,26,51,320
10328,0,0,0,0
10330,0,0,0,0
10331,2,30,59,59
10333,0,0,0,0
10336,9,37,67,342
10337,30,60,89,89
10338,0,0,4,4
10342,0,0,0,0
10345,0,24,54,130
10346,30,60,90,269
10349,12,12,12,12
10350,0,0,0,0
10351,0,0,0,0
10352,0,0,0,0
10359,0,0,0,0
10361,0,0,0,0
10370,0,15,45,219
10372,0,0,0,0
10373,1,1,9,160
10374,0,0,0,0
10375,0,10,14,154
10377,0,0,0,0
10379,0,0,0,0
10380,0,0,0,0
10383,13,22,44,319
10384,0,0,0,0
10385,0,0,0,0
10390,1,30,60,128
10392,6,34,64,154
10393,0,29,49,284
10395,3,33,63,336
10397,0,0,7,282
10398,0,0,0,0
10399,0,0,8,283
10401,1,23,53,328
10402,11,11,14,104
10403,0,0,0,0
10404,0,0,0,0
10405,0,0,0,0
10406,0,2,32,121
10407,0,0,0,0
10408,7,7,7,7
10410,0,0,0,0
10411,0,0,0,0
10412,14,15,15,231
10414,30,60,90,365
10416,0,0,0,0
10417,0,0,0,195
10418,15,17,17,17
10419,0,0,0,0
10420,0,0,21,49
10421,11,27,45,99
10422,3,30,60,281
10424,0,0,0,0
10426,0,0,0,0
10428,0,0,0,0
10432,0,0,0,172
10433,14,37,67,157
10434,14,44,74,349
10435,0,0,0,0
10436,0,0,0,0
10438,0,0,0,0
10441,0,0,0,0
10442,30,60,90,364
10443,0,0,0,0
10448,0,1,29,86
10449,7,30,60,60
10450,4,17,33,33
10451,0,0,0,0
10452,3,33,63,63
10455,7,13,42,317
10456,5,35,65,65
10463,1,23,26,54
10464,8,38,68,68
10465,10,34,52,57
10466,26,56,85,85
10467,4,30,60,149
10468,2,32,62,152
10470,0,0,0,0
10471,30,60,90,90
10472,0,0,0,0
10473,3,18,45,244
10475,7,11,11,11
10477,9,9,9,146
10479,8,38,68,343
10480,0,0,0,0
10482,0,0,0,0
10483,14,44,65,65
10488,0,0,0,187
10489,0,0,0,0
10490,30,60,90,365
10491,0,0,0,0
10492,0,0,0,195
10493,0,0,0,0
10496,0,19,49,198
10497,7,37,67,342
10498,18,48,78,353
10501,0,0,0,0
10502,17,47,77,350
10504,0,0,0,0
10505,5,22,49,299
10506,5,35,60,226
10508,0,0,0,0
10510,7,16,46,321
10511,0,0,0,0
10512,18,48,78,353
10514,0,0,0,0
10517,0,0,0,0
10519,0,1,31,31
10520,9,37,66,66
10523,2,32,55,185
10526,5,35,65,296
10527,4,34,64,150
10528,0,0,0,0
10532,0,0,0,0
10533,6,24,54,328
10537,10,40,69,69
10538,5,34,64,335
10539,0,0,0,0
10540,0,0,0,0
10544,25,55,85,360
10545,0,30,60,335
10547,0,0,0,0
10548,0,0,0,0
10553,0,0,0,0
10554,22,52,82,349
10556,0,0,0,0
10558,4,31,61,61
10560,11,15,44,44
10561,30,60,90,365
10564,0,0,0,0
10565,3,33,63,152
10566,0,0,0,0
10567,0,0,0,0
10568,0,0,0,0
10570,0,0,0,0
10571,0,0,0,0
10574,0,0,0,0
10578,0,2,2,64
10580,0,0,5,5
10581,14,36,66,156
10583,8,29,59,334
10586,0,0,0,0
10589,7,34,64,64
10590,29,59,89,89
10591,0,0,0,157
10595,0,0,0,0
10600,7,28,31,31
10602,0,0,0,0
10603,0,0,29,29
10604,8,38,68,157
10606,0,0,0,0
10609,29,59,89,179
10610,0,0,0,0
10611,3,23,51,181
10613,5,32,62,89
10616,0,0,0,0
10620,8,34,64,329
10621,0,0,0,0
10626,0,0,0,0
10627,0,0,0,0
10628,0,0,0,0
10629,0,0,0,0
10630,13,43,73,343
10633,18,48,78,344
10635,0,0,0,0
10636,24,54,84,174
10637,18,48,78,168
10638,7,7,7,7
10640,0,0,0,0
10641,10,10,10,10
10645,0,15,45,135
10646,9,39,69,158
10647,15,19,26,153
10648,0,0,0,0
10649,14,38,68,343
10650,15,15,15,15
10651,0,0,0,0
10652,0,0,30,305
10655,0,20,22,34
10656,0,27,57,85
10657,0,0,0,0
10658,0,0,0,0
10659,0,0,0,0
10661,16,46,76,166
10663,0,0,0,0
10664,0,0,0,0
10665,0,0,0,0
10666,10,40,70,70
10667,21,51,81,356
10668,11,14,21,296
10674,0,0,0,157
10682,26,39,51,166
10683,10,37,67,67
10685,7,37,66,66
10690,30,60,90,90
10694,7,7,7,7
10696,0,0,0,0
10697,0,0,0,0
10698,0,0,0,0
10700,5,21,51,319
10702,0,0,0,0
10703,0,0,0,0
10706,0,0,0,0
10707,0,0,0,0
10709,0,0,0,0
10710,25,55,84,84
10712,5,22,52,267
10714,22,44,72,158
10715,26,32,54,54
10716,4,10,22,104
10718,2,24,51,326
10719,0,0,1,189
10720,10,27,57,331
10723,0,0,0,0
10725,0,0,0,0
10730,25,55,85,360
10732,0,0,0,0
10734,0,0,0,0
10735,0,0,0,0
10738,0,0,0,0
10740,1,17,47,128
10741,16,44,73,74
10742,1,13,37,65
10744,0,0,0,188
10746,0,0,0,0
10748,4,30,60,307
10751,0,0,0,0
10755,7,23,46,284
10756,18,20,20,20
10758,0,0,0,0
10759,0,0,0,0
10760,3,7,7,242
10765,0,0,0,0
10768,0,0,0,0
10770,0,0,0,0
10771,0,0,0,0
10774,0,0,0,0
10780,0,0,0,0
10781,0,0,0,0
10783,0,0,0,0
10784,0,0,0,0
10786,0,0,30,305
10787,13,43,73,163
10788,3,10,40,218
10791,0,0,0,0
10793,0,0,0,0
10794,7,7,7,7
10795,2,32,62,62
10799,0,14,44,91
10802,0,0,0,0
10805,0,0,0,0
10806,0,0,0,0
10811,0,0,0,0
10813,0,0,0,0
10814,0,0,0,0
10815,0,4,34,309
10816,2,32,62,318
10817,0,0,26,26
10819,7,37,67,342
10821,0,0,0,0
10822,3,13,21,100
10823,0,0,0,0
10824,0,0,0,0
10825,0,0,0,0
10828,0,0,0,0
10830,22,52,82,200
10832,0,0,0,0
10833,4,20,44,93
10834,0,0,0,0
10840,3,30,56,236
10841,5,35,64,64
10842,0,26,56,175
10843,29,59,88,88
10851,21,24,50,325
10853,0,0,0,0
10854,0,0,0,0
10856,27,57,87,177
10857,0,28,58,333
10859,0,0,0,0
10861,0,0,0,0
10862,1,19,19,122
10863,0,0,0,0
10864,0,0,0,0
10865,0,3,33,307
10867,0,0,0,0
10868,0,0,0,0
10870,0,0,11,286
10871,0,0,0,0
10874,16,44,44,44
10876,0,0,0,0
10879,6,9,9,9
10883,0,0,0,0
10884,3,26,56,56
10888,8,38,68,343
10889,0,0,0,0
10890,20,50,80,259
10891,0,0,0,0
10892,1,1,1,1
10893,0,0,0,0
10895,0,0,0,0
10896,0,0,0,0
10897,17,47,77,352
10899,0,19,49,138
10902,0,0,0,0
10904,0,0,0,0
10905,30,60,90,364
10906,0,0,0,0
10908,0,13,36,210
10910,30,60,90,365
10912,0,0,0,0
10914,0,0,0,0
10916,18,48,78,262
10918,20,50,50,314
10920,18,48,78,78
10922,0,0,0,0
10924,0,0,0,0
10925,2,32,59,311
10926,0,0,0,0
10928,5,25,55,173
10931,17,47,77,352
10933,3,33,63,90
10934,0,0,0,0
10938,30,60,90,365
10939,0,0,30,119
10942,0,0,0,157
10944,0,30,60,335
10947,1,31,60,60
10948,29,59,89,364
10954,0,0,0,0
10955,0,0,0,0
10960,0,0,0,0
10961,0,0,0,0
10962,0,0,0,0
10965,10,40,70,70
10966,19,49,79,169
10968,0,0,4,4
10969,8,38,68,158
10974,0,27,57,332
10975,9,39,69,159
10980,8,32,59,116
10982,9,39,69,249
10987,2,19,46,257
10988,11,11,11,65
10989,0,0,0,0
10990,5,33,63,269
10991,8,38,68,343
10993,30,60,90,180
10995,0,0,0,0
10999,0,8,38,312
11001,0,4,11,27
11004,29,59,89,364
11005,0,0,0,0
11006,0,0,0,0
11008,6,19,41,304
11010,0,0,28,303
11011,0,0,0,0
11012,0,19,49,229
11014,3,27,48,148
11016,0,0,0,0
11021,0,0,0,0
11022,0,0,0,0
11023,6,36,58,234
11024,0,0,0,0
11025,0,0,0,0
11026,28,58,88,88
11027,0,0,0,0
11028,30,60,90,365
11032,0,0,0,0
11036,0,0,0,49
11037,30,60,90,365
11038,0,0,0,0
11042,0,0,0,0
11044,20,24,24,24
11045,0,0,0,0
11046,5,17,38,297
11047,0,0,0,0
11050,0,0,0,0
11052,0,0,0,157
11053,0,0,4,279
11055,0,0,0,0
11056,0,0,0,0
11059,16,26,33,33
11060,0,0,0,0
11062,0,0,0,0
11063,30,60,90,365
11064,0,0,0,0
11069,29,59,89,364
11070,0,0,0,0
11073,0,0,0,0
11075,7,36,66,66
11078,0,0,0,0
11079,0,0,0,0
11080,0,0,0,0
11082,3,27,42,109
11083,0,0,0,0
11087,0,0,0,0
11089,12,17,17,17
11093,30,60,90,364
11095,2,32,43,308
11096,1,1,2,24
11098,0,0,0,0
11099,4,34,44,181
11100,0,0,0,0
11101,0,0,0,0
11105,30,60,90,365
11107,0,0,0,0
11112,6,36,66,341
11113,9,39,69,344
11114,0,0,0,0
11116,0,0,0,0
11119,0,0,0,0
11124,19,49,79,169
11125,0,19,49,298
11127,0,0,0,0
11129,0,0,0,0
11133,0,0,0,0
11135,0,0,0,0
11136,0,0,0,0
11137,2,32,62,334
11139,0,0,0,0
11140,8,8,8,8
11142,0,0,0,0
11143,28,58,88,88
11144,0,0,0,0
11145,0,0,0,0
11147,0,1,1,1
11148,0,1,1,166
11153,24,54,84,358
11155,0,0,0,0
11156,0,0,0,0
11158,0,0,0,0
11159,11,41,71,129
11161,15,45,75,255
11164,18,47,77,167
11166,3,33,63,63
11169,1,1,1,67
11174,16,22,22,22
11175,0,0,0,0
11176,4,31,61,150
11178,6,34,50,135
11179,0,0,0,0
11181,11,14,44,319
11182,0,29,59,334
11184,1,31,55,141
11187,1,31,61,221
11188,0,0,0,0
11189,0,16,38,266
11190,29,59,89,364
11192,28,58,88,356
11193,1,28,58,326
11194,0,0,0,0
11197,0,0,0,0
11198,0,0,0,0
11199,5,8,8,8
11200,18,38,68,343
11202,8,38,68,158
11208,13,41,41,41
11210,0,0,0,0
11211,17,47,77,352
11213,12,30,60,150
11214,30,60,90,365
11216,0,0,0,0
11217,0,0,0,0
11222,29,59,89,178
11225,0,0,0,0
11226,30,60,90,365
11227,0,0,0,0
11228,6,6,6,6
11229,29,59,89,364
11233,0,0,0,0
11235,7,32,62,62
11240,0,0,0,0
11244,0,0,0,74
11246,1,1,1,266
11247,0,0,0,0
11249,1,29,41,201
11252,0,0,0,0
11253,0,0,0,0
11254,0,30,55,83
11258,0,0,0,0
11260,16,45,75,75
11264,30,60,90,365
11265,1,31,60,60
11266,13,43,73,348
11269,8,34,37,131
11270,18,18,18,80
11272,0,0,0,0
11275,0,0,2,128
11278,0,0,0,0
11283,0,27,57,332
11284,0,0,0,0
11286,0,28,58,333
11287,0,0,3,278
11290,0,0,0,0
11292,30,60,89,89
11293,12,42,72,160
11294,0,0,0,0
11296,0,3,33,90
11298,0,0,0,0
11299,7,7,16,165
11300,0,0,0,0
11304,0,0,0,0
11305,10,40,70,160
11307,0,0,0,0
11308,12,35,65,340
11309,30,60,90,365
11310,0,0,0,0
11313,0,0,0,0
11314,4,29,59,87
11316,1,31,61,241
11317,3,29,48,223
11319,0,0,0,0
11323,9,31,61,247
11327,0,0,0,205
11329,0,0,0,0
11330,0,0,0,0
11331,0,19,49,290
11333,0,0,0,0
11334,18,48,78,78
11335,8,14,38,104
11338,1,1,7,7
11340,13,23,33,89
11342,0,0,0,0
11346,0,0,14,71
11347,2,32,49,273
11351,0,0,0,0
11352,6,29,51,310
11354,0,0,0,0
11355,3,33,63,147
11356,0,0,0,0
11357,0,0,0,152
11359,10,40,69,69
11360,3,20,43,137
11361,0,0,0,0
11363,7,36,66,156
11364,0,0,0,0
11365,0,0,0,0
11366,11,11,15,104
11368,0,0,0,0
11369,0,0,0,0
11371,0,0,0,0
11372,0,2,32,122
11373,0,0,0,0
11374,10,40,69,69
11375,0,0,0,0
11377,0,0,0,0
11378,0,0,0,0
11380,0,11,11,11
11381,20,23,32,221
11382,15,18,18,55
11386,0,0,0,0
11388,0,0,0,0
11390,0,0,0,0
11392,2,21,40,130
11394,0,0,0,0
11395,2,19,19,19
11397,13,43,73,347
11400,11,41,71,346
11403,14,44,73,73
11407,13,43,73,348
11410,30,60,90,90
11413,0,0,0,0
11414,0,0,0,0
11417,0,0,0,0
11419,0,0,0,0
11421,11,21,21,171
11422,1,8,17,125
11423,5,9,30,305
11425,9,11,41,131
11426,3,17,42,123
11429,22,52,82,82
11432,6,26,51,51
11436,7,33,63,119
11437,18,48,74,122
11438,23,53,83,358
11440,30,60,90,365
11441,30,60,90,365
11442,1,31,61,144
11448,0,0,7,7
11449,0,0,0,0
11450,0,0,0,0
11451,10,10,10,44
11453,15,45,70,339
11457,6,36,66,156
11458,0,0,0,0
11459,0,0,0,0
11460,2,24,52,108
11461,15,45,75,165
11463,16,46,76,256
11466,0,0,0,0
11467,0,0,0,0
11469,0,0,0,0
11470,0,0,0,0
11471,0,0,0,0
11473,0,0,0,0
11475,0,0,0,0
11476,30,60,90,90
11480,15,45,71,166
11481,10,12,42,317
11482,20,41,63,63
11484,28,58,88,363
11487,0,0,0,0
11489,3,3,3,161
11492,2,32,62,152
11494,14,44,74,163
11495,4,34,51,130
11496,0,0,0,0
11498,0,0,0,0
11501,0,0,0,0
11503,15,45,75,165
11504,0,0,0,0
11505,0,0,0,0
11506,0,1,31,205
11507,0,0,0,0
11512,8,36,66,283
11520,0,0,0,0
11521,0,0,0,0
11523,7,34,64,243
11526,5,35,65,306
11529,29,59,89,89
11532,0,0,0,0
11533,7,31,60,60
11534,19,49,79,169
11538,4,4,4,4
11539,19,49,78,78
11540,0,0,2,193
11545,0,0,0,0
11546,28,58,88,363
11547,1,1,21,111
11550,25,55,85,360
11551,3,19,38,42
11552,30,60,86,86
11553,4,34,64,226
11557,0,0,0,0
11561,0,0,0,0
11566,0,0,0,0
11570,0,0,22,202
11571,0,0,0,0
11573,2,2,2,2
11575,3,33,63,63
11576,4,34,63,63
11578,0,25,55,330
11579,2,25,25,169
11580,0,0,0,0
11581,19,49,79,354
11584,0,0,0,0
11585,0,0,0,0
11586,0,0,0,0
11589,0,0,0,0
11593,7,33,63,63
11594,29,59,89,89
11595,0,30,53,53
11597,0,1,31,306
11598,25,55,81,81
11600,0,0,0,0
11601,0,0,0,0
11602,20,50,80,355
11603,0,0,0,0
11604,0,0,0,0
11605,0,0,0,0
11607,0,0,0,0
11608,3,33,63,63
11610,0,0,0,0
11611,0,0,0,0
11613,0,0,0,0
11616,7,7,7,7
11617,0,0,0,0
11618,0,0,0,0
11620,4,25,46,278
11621,13,39,65,256
11622,0,0,0,0
11624,23,53,83,358
11627,0,0,0,0
11628,24,54,84,173
11630,0,0,0,0
11631,6,36,57,260
11632,14,44,74,164
11633,5,35,65,340
11636,0,0,0,0
11640,0,0,0,0
11642,11,41,71,346
11643,0,0,0,0
11646,2,2,2,2
11648,0,0,0,0
11651,23,53,79,79
11652,5,35,65,264
11653,0,0,0,0
11654,30,60,90,365
11655,4,34,38,38
11656,2,2,2,200
11657,0,0,0,0
11658,0,0,0,0
11660,30,60,90,365
11661,0,0,0,0
11664,19,49,79,354
11667,18,48,78,353
11668,0,0,0,0
11671,30,60,90,365
11673,0,0,0,0
11677,0,0,0,0
11679,0,0,0,0
11680,8,31,61,336
11681,0,28,55,256
11682,4,34,64,339
11688,0,0,0,0
11690,1,25,47,47
11691,30,60,90,179
11695,0,0,0,0
11697,6,31,44,294
11698,0,0,0,0
11699,0,0,0,0
11700,0,0,0,0
11702,2,32,49,276
11703,0,0,0,0
11704,29,59,89,364
11705,9,21,24,24
11707,1,26,26,26
11709,0,0,0,0
11710,3,33,63,152
11711,0,0,0,0
11712,0,0,0,0
11713,0,0,0,0
11714,6,27,47,224
11717,0,0,0,0
11718,0,0,0,0
11719,6,10,10,10
11720,2,32,62,146
11721,0,0,0,0
11722,0,1,31,306
11723,0,0,0,0
11724,4,4,34,123
11726,2,31,54,272
11727,0,0,0,0
11728,0,0,0,0
11729,3,33,63,153
11732,0,0,0,0
11734,0,0,0,0
11735,0,0,0,0
11737,1,27,45,274
11738,0,0,0,217
11739,12,40,70,345
11740,27,57,87,177
11741,0,0,0,0
11745,0,0,0,0
11748,0,0,0,0
11749,7,9,39,215
11753,19,24,54,329
11754,0,0,0,62
11756,10,40,70,332
11760,14,44,74,349
11763,2,2,2,2
11764,0,0,0,0
11765,0,0,0,0
11767,12,14,43,43
11768,0,0,0,0
11770,0,0,0,0
11772,1,22,52,327
11774,0,0,0,0
11775,0,0,0,125
11776,3,30,60,335
11779,0,0,0,0
11781,2,16,46,68
11782,14,44,74,235
11783,19,49,79,354
11787,2,21,40,130
11790,0,0,0,0
11792,0,0,0,0
11793,0,0,0,0
11794,0,17,47,322
11796,0,0,0,158
11797,27,57,87,177
11798,10,10,10,10
11799,0,0,0,0
11800,0,0,0,0
11802,13,13,13,13
11803,15,45,75,165
11806,15,18,23,298
11808,15,15,15,15
11809,0,0,0,0
11810,11,28,58,147
11811,29,59,89,364
11815,1,31,61,241
11818,0,0,0,0
11820,6,31,61,333
11821,5,27,57,147
11823,0,30,60,335
11824,0,0,0,0
11825,5,35,65,340
11826,1,3,33,33
11828,0,0,0,0
11829,4,10,10,52
11830,27,57,87,87
11831,0,3,33,122
11832,2,19,19,111
11833,0,0,0,0
11834,4,34,64,149
11835,13,43,73,253
11836,15,45,75,350
11838,2,30,60,229
11841,0,0,0,32
11842,0,0,0,0
11843,0,0,0,0
11844,0,0,0,0
11846,0,0,0,0
11847,2,32,62,152
11854,0,7,37,312
11860,3,33,59,59
11862,0,0,0,0
11863,2,2,2,2
11864,14,44,69,216
11865,17,47,77,222
11867,0,2,32,306
11868,0,0,0,0
11869,30,60,90,174
11871,0,0,0,0
11872,30,60,90,365
11878,4,4,24,24
11879,0,0,0,135
11883,0,0,0,0
11884,0,0,0,0
11885,0,0,0,0
11887,30,60,90,365
11892,18,48,78,344
11893,0,0,0,0
11894,0,0,0,0
11898,30,60,90,365
11900,5,20,27,115
11901,0,0,0,0
11910,4,34,64,314
11913,1,3,32,32
11916,0,0,0,0
11917,0,0,0,0
11918,0,0,0,0
11924,24,24,24,273
11925,0,0,0,0
11927,0,14,36,67
11928,5,32,62,337
11929,0,0,0,0
11931,0,0,0,0
11932,20,50,80,355
11933,0,0,0,0
11936,23,26,27,28
11938,0,0,0,0
11940,23,50,50,50
11941,3,33,63,243
11942,0,0,0,10
11944,2,32,61,61
11945,0,0,0,0
11946,30,60,90,90
11948,0,0,0,0
11949,0,0,0,0
11950,0,0,0,274
11952,19,48,78,168
11953,30,60,90,365
11954,1,1,1,54
11956,1,1,4,4
11957,0,0,0,0
11958,0,0,0,0
11960,0,0,0,0
11963,0,0,0,0
11966,3,33,63,116
11968,1,1,1,1
11971,20,32,32,32
11973,9,39,69,344
11975,6,36,66,341
11976,0,0,0,0
11977,0,0,0,0
11980,5,33,33,33
11981,4,21,46,69
11984,0,0,0,0
11985,0,0,0,0
11986,0,0,0,0
11987,0,0,0,0
11988,12,24,48,127
11989,0,27,54,263
11991,30,60,90,365
11992,0,0,0,0
11994,0,0,0,0
11995,30,60,90,365
11996,0,29,59,59
11997,29,59,89,89
11998,6,32,61,144
11999,1,5,26,116
12000,3,30,42,127
12003,0,29,59,59
12006,0,0,0,18
12007,0,0,0,0
12008,3,30,60,145
12011,0,0,0,0
12012,14,44,74,118
12013,0,0,0,0
12017,24,27,27,273
12018,18,48,78,353
12020,0,0,0,0
12022,9,39,69,316
12024,0,0,0,0
12025,10,21,40,130
12027,0,0,0,0
12028,4,34,64,339
12029,2,32,62,337
12030,13,43,73,163
12031,0,1,31,31
12034,1,18,48,322
12035,5,26,56,331
12036,5,35,65,339
12038,21,49,49,49
12040,0,0,0,0
12041,19,49,79,79
12043,14,42,72,347
12044,0,0,0,0
12045,15,17,47,47
12052,10,23,53,303
12055,12,19,47,47
12056,0,0,0,0
12058,21,51,81,171
12059,0,0,0,0
12060,0,0,0,200
12062,2,32,57,57
12068,0,0,0,0
12071,0,0,0,0
12073,0,0,0,0
12074,21,51,81,171
12075,0,0,0,0
12076,0,0,0,0
12078,4,34,64,339
12079,5,6,10,285
12080,3,28,45,79
12081,0,0,0,0
12082,28,58,88,363
12083,0,0,0,0
12085,30,60,90,180
12086,0,0,0,0
12087,0,0,0,0
12088,0,0,0,0
12089,29,59,89,238
12090,0,0,0,0
12091,8,9,13,13
12092,0,0,0,0
12093,8,36,66,304
12095,0,1,31,300
12096,29,59,89,364
12097,1,5,5,5
12099,0,0,0,0
12100,14,44,74,349
12103,17,20,50,139
12104,0,0,0,0
12108,0,0,0,0
12110,13,17,47,322
12111,8,33,63,304
12112,2,2,2,25
12113,14,42,68,286
12116,0,0,0,0
12118,4,34,64,153
12120,1,1,5,5
12122,0,0,0,0
12123,11,35,65,340
12125,5,34,64,64
12126,3,31,61,336
12127,0,0,0,0
12129,27,57,87,176
12131,0,0,0,0
12134,2,26,53,269
12136,6,31,61,335
12138,0,0,0,0
12141,1,1,9,175
12142,0,0,0,0
12144,1,1,7,7
12145,2,5,5,157
12146,0,0,0,0
12150,7,35,56,321
12151,1,2,2,2
12153,13,43,73,339
12156,0,0,0,0
12158,6,8,37,37
12166,7,7,10,10
12168,0,0,0,0
12169,30,60,90,365
12170,0,0,0,0
12173,0,0,0,0
12177,11,41,71,160
12180,0,19,49,138
12181,8,26,52,270
12183,0,0,0,0
12187,0,0,0,0
12188,10,29,53,305
12192,5,30,30,30
12196,0,0,0,0
12197,0,0,0,35
12198,30,60,90,90
12200,29,59,89,179
12202,3,31,61,61
12203,0,0,0,0
12207,1,28,58,333
12209,2,32,62,151
12211,0,0,0,0
12212,0,9,39,236
12214,0,0,0,0
12215,0,30,60,150
12218,22,52,82,171
12220,0,0,0,0
12222,0,0,0,0
12227,0,0,0,0
12229,0,3,33,308
12232,5,35,65,340
12240,4,34,64,338
12242,1,30,60,323
12243,5,5,24,43
12245,0,1,31,121
12246,0,0,0,0
12249,0,0,0,0
12251,0,0,0,0
12252,7,29,59,59
12254,4,30,60,335
12255,30,60,90,364
12256,0,30,60,335
12257,0,0,0,0
12261,0,2,2,2
12262,2,32,62,62
12263,3,33,63,331
12265,0,0,0,0
12266,17,46,75,75
12268,0,0,0,0
12269,1,31,58,289
12273,5,33,63,194
12275,0,0,0,0
12276,0,0,0,0
12277,16,16,38,38
12279,0,0,0,0
12282,13,41,68,158
12284,0,0,0,0
12289,8,21,46,124
12292,0,0,0,0
12293,0,0,0,0
12297,0,0,0,247
12298,1,31,61,76
12299,0,0,0,0
12300,0,0,0,0
12303,1,1,1,1
12304,4,4,16,16
12306,19,49,79,259
12308,13,26,26,26
12310,9,18,29,202
12313,11,26,56,115
12314,0,0,0,0
12317,10,40,70,160
12318,8,36,39,39
12319,25,55,85,264
12322,5,35,65,308
12327,0,0,0,0
12332,22,52,82,313
12333,2,26,53,121
12334,0,0,0,0
12337,0,0,0,0
12339,0,0,0,0
12340,0,0,0,0
12341,0,0,0,0
12343,0,0,0,0
12344,0,0,0,0
12345,7,11,11,11
12349,3,3,3,3
12352,2,24,54,163
12356,0,0,0,0
12360,17,23,37,37
12361,0,0,0,0
12362,0,0,0,0
12365,1,1,23,23
12367,3,12,30,120
12369,12,41,71,346
12372,0,29,59,334
12374,0,0,0,0
12377,0,0,0,0
12378,3,15,15,15
12381,13,43,70,70
12384,6,36,66,136
12391,0,0,0,0
12394,0,0,0,0
12395,0,0,0,0
12396,0,2,32,307
12399,0,0,0,0
12400,0,0,0,0
12401,26,53,83,349
12404,30,60,90,365
12409,17,47,77,351
12419,18,47,67,67
12424,0,0,0,0
12425,20,50,80,170
12427,0,0,2,2
12431,22,49,79,354
12437,14,31,50,50
12439,3,32,32,32
12440,0,0,0,0
12441,0,0,0,0
12442,30,60,90,365
12445,0,28,28,28
12449,27,57,87,362
12460,6,32,49,283
12469,0,0,0,0
12470,3,12,12,12
12473,0,0,0,0
12476,0,0,0,0
12477,0,0,0,0
12479,0,0,0,0
12482,0,0,0,0
12484,0,0,0,0
12486,13,13,41,221
12488,0,0,0,0
12489,10,36,66,341
12490,2,29,59,334
12491,0,0,0,0
12503,23,53,83,173
12509,1,3,10,10
12510,23,53,83,173
12512,0,0,0,0
12513,0,0,0,0
12514,8,38,68,343
12515,14,44,74,349
12516,0,0,0,0
12530,18,21,51,326
